id,course,year,yearOfEducation,marks
424,7,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
424,9,2021,1,10 10 8 10 10 10 10 8 10 10 10 10 9 10
424,10,2021,1,3 1 1 2 1 1 1 1 1 2 2 1 1 2 1
424,11,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
424,12,2021,1,4 4 3 2 3 3 2 5 3 3 3 5 2 4 4 6 2 3 5 6
424,13,2021,1,8 7 8 7 10 6 7 7 6 7 9 7
424,14,2021,1,9 6 8 4 5 10 9 9 5 8 10 8 8 7 9 8 10 6
424,15,2021,1,7 4 5 8 6 10 6 7 10 10 10 7 10 4 9 10 8 10 10
424,1,2022,1,10 7 10 10 10 10 8 10 10 10 10 10 9 8
424,2,2022,1,10 10 8 10 7 10 7 10 10 10 5 10 10 8 8 10 10 8 9 10
424,4,2022,1,6 6 8 10 5 10 8 5 8 8 10 10 10 8
424,5,2022,1,5 7 10 7 7 10 9 7 8 5 7 10 8 10 8 10
424,6,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
424,7,2022,1,10 10 10 10 7 10 10 10 10 10 10
424,9,2022,1,7 10 8 8 10 7 10 10 9 10 9 10 10 10
424,10,2022,1,10 10 9 10 6 10 10 9 10 5 8 10 8 7 7
424,11,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
424,12,2022,1,10 10 10 10 10 10 10 10 10 10
424,13,2022,1,10 10 10 10 10 10 10 10 10 10 10
424,14,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10
424,15,2022,1,8 10 10 10 10 10 10 10 10 10 8 10 10 10
424,1,2023,2,10 9 10 10 8 10 10 10 5 10 10 10 8 5 10 10 8 8 10
424,2,2023,2,5 8 5 10 7 6 8 8 8 10 10 10 6 10 10 7 10 10 10 10
424,4,2023,2,10 10 5 10 5 9 8 8 6 10 7 9 7
424,5,2023,2,6 10 8 4 4 6 5 5 10 10 8 7 8 9 10
424,6,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
424,7,2023,2,10 7 7 5 4 3 10 10 10 7 6 5 8 10 5
424,9,2023,2,10 10 10 10 10 9 10 10 10 10 10 10 10 10 10 10 10 10
424,10,2023,2,8 8 10 10 6 7 10 9 9 5 9 6 4 10
424,11,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
424,12,2023,2,10 10 9 7 10 8 7 7 10 10 8
424,13,2023,2,6 5 10 7 9 10 10 8 10 3 9 7 10
424,14,2023,2,10 7 9 10 10 10 8 8 10 10 7 8 10
424,15,2023,2,9 9 10 10 7 10 8 10 7 7 9 10 10 10 10 9 9 10 8 10
425,1,2019,1,2 3 6 5 6 9 3 5 3 4 6 9 3 3 3 3 4 5 4
425,2,2019,1,10 10 10 10 7 10 10 10 10 8 9 10 10 10 10
425,4,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,5,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,6,2019,1,10 10 10 10 10 10 10 10 10 10
425,7,2019,1,7 4 10 10 6 10 10 7 10 10 8 10 7 8
425,9,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,10,2019,1,10 10 9 4 5 7 6 7 10 10 10 10
425,11,2019,1,10 2 9 10 7 10 10 7 8 5 10 8 8
425,12,2019,1,1 1 3 4 1 3 1 1 1 2 3 2 2 4 1
425,13,2019,1,10 6 7 9 10 6 6 10 4 10 10 10
425,14,2019,1,10 10 6 7 10 9 8 9 10 10 5 8
425,15,2019,1,4 4 5 10 4 5 8 4 5 7 3 5 5 3
425,1,2020,1,10 9 10 10 10 10 10 10 10 9 10 9 10 10 10 10 10 10 10
425,2,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,4,2020,1,7 7 8 7 9 7 4 7 8 7
425,5,2020,1,10 10 4 9 9 3 8 4 6 6 8 5 6 9 6 10 5 6 10 8
425,6,2020,1,10 9 10 9 10 3 9 7 10 10 3 10 10 10 9
425,7,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,9,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 9 8 10
425,10,2020,1,10 8 10 8 10 10 10 6 10 10 7 9 10 8 10 10 6 10
425,11,2020,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,12,2020,1,8 10 10 9 8 10 9 8 10 9 10 10 9
425,13,2020,1,9 9 4 7 8 6 10 10 10 9 6 3 6 9 5 4 4
425,14,2020,1,8 10 6 6 7 7 5 8 7 8 10 8 8 4 6 7 9 8
425,15,2020,1,10 10 8 8 10 10 10 10 10 10 10 8 10 10 10
425,1,2021,2,4 6 8 8 5 8 8 10 7 5 10 6 5 10 5 7 7 9 7
425,2,2021,2,7 6 10 10 10 4 8 8 10 7 10 4 8 9 10 9
425,4,2021,2,10 10 7 10 10 10 10 10 10 7 10 9 10 10 10 8
425,5,2021,2,9 8 7 10 5 7 6 8 8 6 9 10 9 10
425,6,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 9
425,7,2021,2,9 10 8 9 8 10 7 10 9 7 4 7 5 8 5 8
425,9,2021,2,4 8 8 10 10 8 9 10 10 7 10 7 7 10 8 2 6 10 10
425,10,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,11,2021,2,9 6 4 7 10 10 10 5 5 4 9 7 10 10 9 10
425,12,2021,2,10 10 10 10 10 6 10 8 9 10 10 9 7 10 10 10 10 9 7
425,13,2021,2,3 8 7 4 9 7 8 5 8 10 8 10 10 10 10 5 7 8 10 7
425,14,2021,2,6 9 7 10 9 8 8 10 4 5 10 6 9 8 9 6 10 10
425,15,2021,2,7 10 8 6 8 5 7 7 10 8 10 9
425,1,2022,3,5 3 2 5 7 4 5 5 3 8 2 5 5 10 5 4 9 3
425,2,2022,3,3 6 7 8 6 7 9 6 2 10 6 3 10 3 10 10
425,4,2022,3,10 10 10 9 9 10 10 10 9 10 10 10
425,5,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 8 10 10 7 10 10
425,6,2022,3,10 10 10 10 10 10 9 10 10 10 10 10 10 10 10 10 10 10
425,7,2022,3,9 6 8 8 6 9 10 7 10 9 10 10 4 3 5 10
425,9,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
425,10,2022,3,2 1 1 1 2 1 2 1 1 1 1 1 1 1 3 2 1
425,11,2022,3,10 9 10 9 8 8 10 10 8 8
425,12,2022,3,4 1 1 2 4 2 2 3 2 5 3 1 2 2 2
425,13,2022,3,8 5 5 7 7 6 6 2 5 6 5 9 6 10 9
425,14,2022,3,10 8 6 6 3 8 6 3 5 5 10 6 7 10 10 7 3 4 3 10
425,15,2022,3,2 5 4 5 2 3 1 3 2 4 5 2 1 4 2
425,1,2023,3,10 10 10 10 10 10 10 10 10 10 10 10 10
425,2,2023,3,1 1 2 3 2 1 1 1 1 1 1 3 2 1 1 3 1 1 2 3
425,4,2023,3,10 9 10 10 10 10 10 10 10 10 10 10
425,5,2023,3,9 6 10 10 10 9 8 10 6 10 10 10 9
425,6,2023,3,4 4 4 5 3 4 3 2 2 1 2 6 5 3 2 3 4
425,7,2023,3,7 6 5 4 1 3 5 8 7 2 6 6 4 3 4 7 4
425,9,2023,3,1 1 1 2 1 2 1 1 1 1
425,10,2023,3,5 5 6 9 3 7 4 1 3 4
425,11,2023,3,1 3 5 1 4 3 4 4 3 3 5 3 1 3 4 1 3 3 1 5
425,12,2023,3,4 8 9 10 7 10 5 6 8 10 7 5 6 6 7 10 4 5 7 6
425,13,2023,3,9 5 9 9 9 8 10 5 8 7 8 5 10 7 6 10 10 7 5
425,14,2023,3,10 10 10 10 10 10 10 10 10 10 10 10 10
425,15,2023,3,5 4 3 3 7 6 6 4 6 4
426,1,2018,1,10 9 4 7 10 8 8 7 9 6
426,2,2018,1,2 4 2 4 2 7 6 3 4 2
426,4,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,5,2018,1,10 10 10 10 10 10 10 10 10 10 10 10
426,6,2018,1,3 4 5 3 2 4 4 2 2 1 3
426,7,2018,1,5 5 4 1 4 6 6 5 5 4 2 5 8 3 2
426,9,2018,1,1 1 1 1 2 1 1 2 3 3
426,10,2018,1,1 1 2 2 3 2 1 1 1 1 1 2 1 1
426,11,2018,1,5 2 6 3 5 3 1 3 1 3 4 2 5 2 4 2 2
426,12,2018,1,9 8 8 5 8 9 7 8 6 10 10 8 9 7 10 6 6 9
426,13,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10
426,14,2018,1,5 4 4 6 3 7 3 4 4 5 5 5 6 6 3 3 3 3 3
426,15,2018,1,1 1 2 1 3 1 1 2 1 2 1 1 1 1
426,1,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,2,2019,1,7 10 10 7 10 10 10 9 8 10 5 10 9 9
426,4,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10
426,5,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,6,2019,1,10 9 10 10 10 10 9 7 10 10 10 10 10 10 10 10 10 10 10
426,7,2019,1,6 7 10 6 10 10 6 4 9 4 7 7 8 9 10 7 7 9 6 8
426,9,2019,1,10 10 10 10 10 10 10 10 10 10
426,10,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,11,2019,1,8 10 10 10 10 9 10 8 10 10 10
426,12,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,13,2019,1,9 6 10 8 10 10 8 10 10 9
426,14,2019,1,10 7 10 10 10 7 6 7 10 10 6 7 7 8 7 10 10 8 6
426,15,2019,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,1,2020,2,4 1 1 5 2 4 3 2 4 6 5 3 4 9 6 5
426,2,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,4,2020,2,7 10 5 7 9 6 10 5 4 6 3 5 10 5 7 4
426,5,2020,2,7 7 9 2 6 8 10 5 5 8 8 6
426,6,2020,2,10 10 8 7 10 10 8 10 10 10 10 9 10 10 8 8 10 10 10 10
426,7,2020,2,3 4 5 2 5 2 3 3 10 5 3 5 3 2 3 4 3 4 6 5
426,9,2020,2,5 4 3 4 1 5 3 3 2 3
426,10,2020,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1
426,11,2020,2,3 4 6 5 4 7 3 5 3 2 8 1
426,12,2020,2,2 3 4 4 9 2 4 3 5 4
426,13,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,14,2020,2,3 4 4 2 4 5 4 5 4 3 5 6 3 4 3 2 3 5
426,15,2020,2,3 2 3 5 2 2 3 4 1 6 1 5 2 2 2 3 1 7 2
426,1,2021,2,10 10 9 10 10 10 10 10 10 10 10 10 10 10 10
426,2,2021,2,9 9 7 6 10 5 10 6 10 8 8
426,4,2021,2,10 9 10 10 7 10 10 3 4 10 3 10
426,5,2021,2,10 10 10 10 6 9 10 10 10 10 10 10 10 10 10 10 10
426,6,2021,2,10 9 10 10 10 9 10 10 10 10 10 9 10 10 10 10 10 10 10
426,7,2021,2,10 10 10 10 10 10 10 10 10 9
426,9,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10
426,10,2021,2,5 9 6 5 9 10 5 8 7 7 8 10 7 10 8 6 8
426,11,2021,2,10 10 10 10 8 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,12,2021,2,8 8 10 3 7 9 6 10 10 7 8
426,13,2021,2,5 8 9 5 8 10 10 7 7 10 8 9 10 9
426,14,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,15,2021,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,1,2022,3,10 10 3 8 10 10 10 10 9 10
426,2,2022,3,4 2 10 8 8 7 9 4 10 9 6 8 10
426,4,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,5,2022,3,10 10 10 10 9 9 7 10 10 10 8 10 10 9 10 7 7 10 8 10
426,6,2022,3,10 7 10 10 10 10 9 10 10 10 10 10 10 9 10 10 10 10 10
426,7,2022,3,2 8 10 5 10 4 10 7 10 8 8 10 10 9 9 7 9
426,9,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,10,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,11,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,12,2022,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,13,2022,3,10 10 10 10 10 9 10 10 10 10 10 10 10 10 7 10 10 10 10 10
426,14,2022,3,10 10 10 10 8 10 6 9 7 10
426,15,2022,3,10 10 10 10 10 10 10 10 10 10
426,1,2023,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
426,2,2023,4,5 4 5 7 5 4 10 5 2 1 4 3 4 4
426,4,2023,4,2 3 4 4 2 2 4 4 2 4 4 4 4 6 2
426,5,2023,4,7 10 5 10 10 8 9 10 10 7 9 9 7 7 10
426,6,2023,4,10 10 10 10 10 10 10 10 7 10 10 10
426,7,2023,4,3 2 5 2 3 2 3 3 3 2 2 2 3 7
426,9,2023,4,6 7 4 6 9 3 6 5 5 9 10 6 9 8 10 7 2 6 10
426,10,2023,4,2 5 4 6 6 6 4 3 4 1 7 5 7 7 1
426,11,2023,4,10 7 10 2 10 8 10 9 10 8 9 10 10 5 7 10
426,12,2023,4,4 2 3 2 4 2 6 3 2 2 1 3
426,13,2023,4,6 3 3 2 4 2 3 4 4 1 3 1
426,14,2023,4,5 4 6 6 2 6 5 2 3 3
426,15,2023,4,3 5 2 1 5 4 4 3 3 2 3 3 3 2 5 4 3 3 4 2
427,1,2022,1,6 10 10 10 10 10 10 10 10 10
427,2,2022,1,10 10 10 10 10 10 10 10 10 10 9 10 10
427,4,2022,1,10 10 10 10 8 10 9 10 10 9 7 10 8 10 6 10 9 8 7
427,5,2022,1,6 10 8 10 8 10 10 7 9 5 10
427,6,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
427,7,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10
427,9,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
427,10,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
427,11,2022,1,10 10 10 10 10 10 10 10 10 10 10 10
427,12,2022,1,10 9 7 6 5 10 10 7 7 5 10 7
427,13,2022,1,8 4 9 7 8 7 6 10 10 8 8 8 4 7 9 4
427,14,2022,1,10 10 9 10 10 10 10 10 10 10 10 10
427,15,2022,1,6 5 10 5 7 6 5 6 10 9 9 5 10 10 5 10 7 7
427,1,2023,2,8 10 9 9 10 7 10 10 8 10 10 9 10 9 10 10
427,2,2023,2,10 10 10 10 10 10 10 10 10 10 10
427,4,2023,2,10 5 9 10 10 7 10 4 10 6 10 10 9
427,5,2023,2,7 8 10 6 8 8 4 6 9 10 9 8 6 5
427,6,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
427,7,2023,2,8 5 10 8 10 5 7 9 6 7 4
427,9,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10
427,10,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10
427,11,2023,2,10 9 10 10 10 10 10 10 10 10 10 10 10 10
427,12,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10
427,13,2023,2,9 8 10 9 8 6 10 8 10 8 9 8 10 4 10 8 10 10 10 9
427,14,2023,2,8 4 6 4 6 8 7 7 5 10 8 8 8 10 7 10 8 8 10 4
427,15,2023,2,10 10 7 6 10 9 6 6 4 10
428,1,2021,1,9 10 6 9 5 7 8 6 5 2 10 7 9 10 10 6 5 10
428,2,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
428,4,2021,1,10 7 10 6 10 10 10 10 9 9
428,5,2021,1,10 4 7 5 10 9 5 8 10 9 10 7 7 7 10 2 10
428,6,2021,1,10 10 10 10 10 10 10 10 9 10 10 10 10 10 10
428,7,2021,1,9 9 8 7 10 10 10 7 10 7 10 9 10 5 10 7
428,9,2021,1,9 6 6 7 5 8 10 10 8 6 5 10 10 8 10 7 10
428,10,2021,1,10 10 9 3 5 3 10 10 8 10 9 3 5 5 8 10 10
428,11,2021,1,10 10 10 10 10 10 10 10 10 10
428,12,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
428,13,2021,1,10 10 10 10 9 10 10 10 10 10 10 10 10 10 8 8 10 10 10
428,14,2021,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
428,15,2021,1,10 9 10 10 10 10 10 10 10 10 7 8 9
428,1,2022,2,6 8 7 10 10 10 6 9 7 9 10 7 10 9 7 8 4 8 6 9
428,2,2022,2,10 10 10 10 7 6 10 9 10 10 10 9
428,4,2022,2,9 8 4 8 6 10 5 10 5 7 7 10 8
428,5,2022,2,8 8 8 6 10 6 8 8 10 5 9 10 10 8 7 7 10 8
428,6,2022,2,10 9 10 5 6 5 6 10 2 4 10 7
428,7,2022,2,10 10 10 10 10 7 10 10 10 10 10
428,9,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
428,10,2022,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
428,11,2022,2,10 9 10 10 10 9 10 10 10 10 10 10
428,12,2022,2,10 10 10 10 10 10 10 9 10 10 9
428,13,2022,2,9 7 6 8 6 10 7 7 10 9 9 6 10 6 10 7
428,14,2022,2,10 10 10 10 10 10 10 10 10 10 10 10
428,15,2022,2,10 7 6 5 9 10 8 7 7 10 8 7 4 6 7 4 10 5
428,1,2023,3,10 10 8 8 10 8 7 10 10 9
428,2,2023,3,10 10 10 10 10 10 10 10 10 10 6 6 8 10 6 9 10 7
428,4,2023,3,4 10 1 5 5 6 1 6 4 5 6 3 6
428,5,2023,3,2 5 2 6 7 2 4 4 6 3 3 3
428,6,2023,3,8 2 3 6 5 3 4 2 6 4 3 5 4 7 3 9 5 4 5 4
428,7,2023,3,9 5 6 6 10 6 6 8 7 10 2 7 8
428,9,2023,3,10 8 6 8 5 8 7 6 10 10 10 10 7 10 9 10 9 7
428,10,2023,3,10 8 10 10 10 10 10 10 9 10 10 10 8 10 9 10 10 9
428,11,2023,3,8 10 9 9 10 10 7 10 10 10 10 9 10 10 10 10 10 10 10 10
428,12,2023,3,4 5 3 1 4 1 4 3 2 1 1 1
428,13,2023,3,7 9 10 6 10 10 10 9 6 9 10
428,14,2023,3,8 8 7 6 4 9 9 10 10 9 10 9 5 7 5
428,15,2023,3,1 1 1 2 2 4 2 2 2 3 3 3 3 5 2
429,1,2022,1,10 10 10 7 10 7 10 10 10 10
429,2,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10
429,4,2022,1,10 10 10 10 10 10 10 10 10 10 10 10
429,5,2022,1,10 7 6 9 7 5 7 8 5 6 7 7 6 8
429,6,2022,1,10 10 10 10 10 10 10 10 10 10 10 10
429,7,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
429,9,2022,1,9 9 6 6 7 7 3 9 4 8 8 10 9
429,10,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10
429,11,2022,1,8 10 8 4 6 10 6 8 9 6 8 7 8 10 5 7
429,12,2022,1,10 10 10 10 10 10 10 10 10 10 10
429,13,2022,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
429,14,2022,1,10 10 9 10 10 9 9 7 6 10 10 10 10 7 8
429,15,2022,1,6 10 7 7 10 9 9 8 6 10 8
429,1,2023,2,10 10 10 10 10 10 9 10 10 9 10 10 8 10
429,2,2023,2,6 10 8 6 9 6 9 7 8 6 10 10 9 8 6 10
429,4,2023,2,7 3 2 2 3 2 1 2 3 4 3 3 2 3 2 1 3 2 1 1
429,5,2023,2,1 2 4 1 2 2 1 2 1 1 2 3 2 1 2 1 1 1 1
429,6,2023,2,8 5 7 3 9 4 4 8 7 5 7 8 3
429,7,2023,2,6 4 9 6 5 5 4 3 4 5 1 4 5 4 4 3 3
429,9,2023,2,2 4 2 6 3 2 4 6 2 3 4 4 5
429,10,2023,2,2 7 3 2 3 3 6 7 2 10 1 7 5
429,11,2023,2,7 7 5 2 7 8 7 5 5 6 7 10 5 3 10 3 9
429,12,2023,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
429,13,2023,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
429,14,2023,2,5 7 2 6 4 1 4 7 4 5 3 3 2 4 4 5
429,15,2023,2,3 1 2 4 3 3 4 3 5 5 2 7 2 3 4 2 3 2
430,1,2023,1,8 7 10 8 6 10 10 9 10 10 9 9 10 10 10 10 10 9 10
430,2,2023,1,6 2 3 3 3 4 3 2 3 4 8
430,4,2023,1,1 4 4 2 2 3 4 5 8 4 2 4 2 5 2 5 3 3
430,5,2023,1,10 10 8 9 8 9 7 9 7 10 7 5 10 10 5 8 3 10 4 9
430,6,2023,1,10 10 10 10 10 10 10 10 10 10 10 10
430,7,2023,1,4 3 3 2 5 3 1 1 1 3 3 3 2 4 3
430,9,2023,1,9 9 9 7 4 5 8 10 7 5 8 2 10 7 7 3 6 10 10 8
430,10,2023,1,5 10 5 3 8 3 5 10 7 10 6 6 10 5 8 4 10 9 6 10
430,11,2023,1,5 2 1 3 2 1 1 3 5 2 3 5 3
430,12,2023,1,8 10 5 10 10 10 10 7 6 7 7 4 8 5 9 4
430,13,2023,1,3 3 4 3 2 3 2 3 8 2 4 3 2
430,14,2023,1,7 8 8 6 8 3 7 5 7 4 5 7 10
430,15,2023,1,2 3 1 1 1 1 1 1 1 2 2 1 3 1 1 1
431,1,2017,1,4 2 2 2 2 6 2 2 1 2 4 5 5 5 4 2 3 3 2 2
431,2,2017,1,9 10 10 9 10 10 10 7 10 10 10 8 9 8 4 8 10 9 10
431,4,2017,1,1 1 1 2 2 2 1 1 2 1 1
431,5,2017,1,4 1 6 1 6 1 4 2 7 2
431,6,2017,1,2 2 3 2 2 7 3 2 2 2 3
431,7,2017,1,10 10 7 10 10 10 9 9 10 10 10 7 8
431,9,2017,1,7 3 5 6 7 4 6 6 6 5 4 4 5 9 5 5 7
431,10,2017,1,4 2 1 3 4 3 3 3 3 1
431,11,2017,1,10 10 10 9 8 7 10 7 8 10 8 10
431,12,2017,1,10 7 8 10 10 10 10 9 10 10 7 7 9 5
431,13,2017,1,3 4 2 5 4 2 5 2 2 3 2 2 5 4
431,14,2017,1,1 1 3 7 1 3 2 4 1 2 3 4 3 2 6 3 6 2
431,15,2017,1,4 6 3 1 2 3 2 1 4 4 1 1 2 1 1
431,1,2018,1,10 10 10 8 9 10 9 10 8 6 10 5 8 7 10 8
431,2,2018,1,10 10 10 10 10 6 10 10 10 10 10 6 9
431,4,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,5,2018,1,10 9 10 4 9 10 10 7 7 10 10 10 5 8 10
431,6,2018,1,10 7 10 10 5 5 7 4 10 10 9 8 4 8 10 6 10
431,7,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,9,2018,1,8 10 10 10 3 9 6 8 8 6 10 7 7 8 9 6 10
431,10,2018,1,6 10 9 6 5 7 6 8 9 9 10 8 6 10 6 4
431,11,2018,1,10 9 9 10 5 10 8 10 10 8 8 10 10 10 10 9 10 5 9
431,12,2018,1,8 8 4 7 8 5 5 6 10 7 7 6 8 7 10 10 9 8 7 8
431,13,2018,1,10 9 6 10 10 9 10 10 10 9 10 10 10 8
431,14,2018,1,10 10 8 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,15,2018,1,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,1,2019,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,2,2019,2,4 3 5 3 3 6 5 6 4 10 6 1 2
431,4,2019,2,5 6 5 5 5 4 7 5 6 9 8 5 6 7 10 3 7 6 5
431,5,2019,2,8 7 2 4 10 5 7 5 5 8 4 5 5 5 8 8 4 3 4 7
431,6,2019,2,4 5 4 4 4 3 4 3 5 4 4 3 5 2 4 2 3
431,7,2019,2,8 10 10 7 10 10 10 10 8 8 8 6 10
431,9,2019,2,5 5 2 6 9 9 10 9 7 10 7 10 7 10 8 10 5 10
431,10,2019,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,11,2019,2,4 3 4 2 5 7 2 7 5 7 5 6
431,12,2019,2,1 2 3 1 3 3 3 2 1 1 2 4 2 2 2 2 1 1
431,13,2019,2,10 8 7 10 9 10 10 10 7 10 10
431,14,2019,2,3 3 4 4 2 6 6 5 7 6 3 2 4 5 2 6
431,15,2019,2,4 5 8 7 2 2 4 5 3 4 6 5 4 2 5 3 3
431,1,2020,2,10 10 9 10 10 9 10 10 10 10 10
431,2,2020,2,6 9 10 9 10 10 7 9 10 10 9 7 6 9 10
431,4,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,5,2020,2,10 7 10 9 6 4 7 10 9 9 9 9 5 4 9
431,6,2020,2,10 10 8 9 10 10 10 9 10 10 10 10 10 10 10 10 10 10 10 10
431,7,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,9,2020,2,10 10 10 10 10 10 10 10 10 10
431,10,2020,2,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,11,2020,2,10 10 10 10 10 10 10 10 7 9 10 10 8 10 10 10 10 10 10 10
431,12,2020,2,10 10 10 8 9 6 6 10 8 6 10 10 10 6
431,13,2020,2,3 7 5 10 6 9 6 9 10 10 10 9 5 9
431,14,2020,2,10 10 10 10 10 9 10 6 10 10 10 9 10 10 10 10 10
431,15,2020,2,9 10 10 8 10 8 8 9 9 10 8 10 10 9 10 10 10 10 7
431,1,2021,3,10 6 10 9 9 10 9 9 7 9 6 9 10 6 10
431,2,2021,3,10 10 10 10 10 10 10 10 10 10
431,4,2021,3,10 6 10 7 10 10 10 9 6 10 10 10
431,5,2021,3,9 9 10 10 10 10 10 10 7 10 10 8 10
431,6,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,7,2021,3,5 9 8 5 9 10 7 6 8 10 10 3 8 5 10
431,9,2021,3,8 5 8 7 10 4 10 9 10 10 10 9 5 7 9 10 3 7 8
431,10,2021,3,5 10 9 10 9 7 9 10 10 10 10
431,11,2021,3,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,12,2021,3,10 7 9 10 3 9 9 5 5 6 5 8 10 3 4 8 8
431,13,2021,3,9 10 8 7 5 10 10 9 8 7 6 7
431,14,2021,3,9 10 8 10 5 8 8 5 10 10 10 10 9 10 10 10 10
431,15,2021,3,10 8 4 8 9 4 7 10 10 7 8 6 8 10 8
431,1,2022,4,6 7 6 10 6 7 10 10 5 7 6 7 6 6 6 9
431,2,2022,4,8 7 9 10 8 9 10 9 10 10 9 10 8 10 7 9 10 10 8
431,4,2022,4,10 10 10 7 10 10 6 10 10 9 8 9 10 10 10 3 8
431,5,2022,4,8 9 10 7 6 7 8 6 7 4 6 8 5 9 10 5 8
431,6,2022,4,10 10 6 9 10 9 3 7 7 9 9 9 8
431,7,2022,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,9,2022,4,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
431,10,2022,4,10 10 8 10 7 6 6 10 10 10 8 10 10 10 6
